"ID","time","name","weights alpha","weights beta","model A","model B","model C","alpha","beta","mode","use MBW","plus lora","custum name","save setting","use ID"
381,2023.06.07 16.13.34,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],",IN07:ff.net:0.8",normal,
382,2023.06.07 16.15.08,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],"IN00,IN07",normal,
383,2023.06.07 16.15.20,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.2,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],"IN00,IN07",normal,
384,2023.06.07 16.15.33,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.4,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],"IN00,IN07",normal,
385,2023.06.07 16.15.45,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.6,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],"IN00,IN07",normal,
386,2023.06.07 16.16.26,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:0",normal,
387,2023.06.07 16.16.39,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:0",normal,
388,2023.06.07 16.16.51,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN07:0",normal,
389,2023.06.07 16.26.07,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:0",normal,
390,2023.06.07 16.26.19,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:0",normal,
391,2023.06.07 16.26.32,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN07:0",normal,
392,2023.06.07 16.28.13,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.2,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:0.2",normal,
393,2023.06.07 16.28.26,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.2,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:0.2",normal,
394,2023.06.07 16.28.38,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.2,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN07:0.2",normal,
395,2023.06.07 16.29.11,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.6,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:",normal,
396,2023.06.07 16.29.24,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.6,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:",normal,
397,2023.06.07 16.29.36,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.6,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN07:",normal,
398,2023.06.07 16.30.08,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:0",normal,
399,2023.06.07 16.30.20,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:0",normal,
400,2023.06.07 16.30.33,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN07:0",normal,
401,2023.06.07 16.33.40,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,1,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,[''],[''],"IN00,IN07",normal,
402,2023.06.07 16.49.46,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[''],"IN00,IN07,:0",normal,
403,2023.06.07 16.49.57,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[''],"IN00,IN07,IN00:0",normal,
404,2023.06.07 16.57.37,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:IN00",normal,
405,2023.06.07 16.57.49,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:IN00",normal,
406,2023.06.07 16.58.29,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[''],"IN00,IN07,:IN00",normal,
407,2023.06.07 16.58.41,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[''],"IN00,IN07,IN00:IN00",normal,
408,2023.06.07 17.02.40,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[''],"IN00,IN07,:0",normal,
409,2023.06.07 17.02.52,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[''],"IN00,IN07,IN00:0",normal,
410,2023.06.07 17.03.41,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:0",normal,
411,2023.06.07 17.03.53,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:0",normal,
412,2023.06.07 17.04.23,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,:0",normal,
413,2023.06.07 17.04.36,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[''],"IN00,IN07,IN00:0",normal,
414,2023.06.07 17.13.22,realisticVisionV20_v20 x 0.75 + OldFish_v11 x 0.25,,,e6415c4892,7be100b0f3,,0.25,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.25",normal,
415,2023.06.07 17.13.35,realisticVisionV20_v20 x 0.75 + OldFish_v11 x 0.25,,,e6415c4892,7be100b0f3,,0.25,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00:0.25",normal,
416,2023.06.07 17.13.49,realisticVisionV20_v20 x 0.75 + OldFish_v11 x 0.25,,,e6415c4892,7be100b0f3,,0.25,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01:0.25",normal,
417,2023.06.07 17.15.38,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,-1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],",:-1",normal,
418,2023.06.07 17.15.51,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,-1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],",IN00:-1",normal,
